"","gene","symbol","Description","Entrez"
"2042","AT5G06090","GPAT7","glycerol-3-phosphate acyltransferase 7(GPAT7)",830496
"2043","AT5G55090","MAPKKK15","mitogen-activated protein kinase kinase kinase 15(MAPKKK15)",835600
"2044","AT5G57780","AT5G57780","transcription factor(P1R1)",835886
"2045","AT3G07950","AT3G07950","rhomboid protein-like protein(AT3G07950)",819986
"2046","AT5G11350","CCR4-6","DNAse I-like superfamily protein(AT5G11350)",831006
"2047","AT1G28240","AT1G28240","strawberry notch protein (DUF616)(AT1G28240)",839718
"2048","AT5G57620","MYB36","myb domain protein 36(MYB36)",835866
"2049","AT2G39410","AT2G39410","alpha/beta-Hydrolases superfamily protein(AT2G39410)",818526
"2050","AT2G42010","PLDBETA1","phospholipase D beta 1(PLDBETA1)",818802
"2051","AT3G23690","BHLH77","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT3G23690)",821950
"2052","AT3G53990","AT3G53990","Adenine nucleotide alpha hydrolases-like superfamily protein(AT3G53990)",824566
"2053","AT5G58320","NET4A","Kinase interacting (KIP1-like) family protein(NET4A)",835944
"2054","AT1G05100","MAPKKK18","mitogen-activated protein kinase kinase kinase 18(MAPKKK18)",839324
"2055","AT3G01100","HYP1","hypothetical protein 1(HYP1)",821205
"2056","AT1G32130","IWS1","Transcription elongation factor (TFIIS) family protein(IWS1)",840105
"2057","AT1G62305","AT1G62305","Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein(AT1G62305)",842528
"2058","AT2G15970","COR413PM1","cold regulated 413 plasma membrane 1(COR413-PM1)",816092
"2059","AT3G30180","CYP85A2","brassinosteroid-6-oxidase 2(BR6OX2)",822709
"2060","AT3G47950","AHA4","H[+]-ATPase 4(HA4)",823950
"2061","AT5G37500","GORK","gated outwardly-rectifying K+ channel(GORK)",833728
"2062","AT1G02850","BGLU11","beta glucosidase 11(BGLU11)",839435
"2063","AT4G29330","DER1","DERLIN-1(DER1)",829054
"2064","AT4G33910","P4H9","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT4G33910)",829535
"2065","AT1G17730","CHMP1A","vacuolar protein sorting 46.1(VPS46.1)",838349
"2066","AT1G47565","AT1G47565","hypothetical protein(AT1G47565)",3767383
"2067","AT3G20510","FAX6","Transmembrane proteins 14C(AT3G20510)",821597
"2068","AT2G43320","AT2G43320","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT2G43320)",818933
"2069","AT3G54130","AT3G54130","Josephin family protein(AT3G54130)",824580
"2070","AT3G13380","BRL3","BRI1-like 3(BRL3)",820538
"2071","AT4G18890","BEH3","BES1/BZR1 homolog 3(BEH3)",827623
"2072","AT2G37060","NFYB8","nuclear factor Y, subunit B8(NF-YB8)",818282
"2073","AT3G53230","CDC48D","ATPase, AAA-type, CDC48 protein(AtCDC48B)",824489
"2074","AT4G26970","ACO3","aconitase 2(ACO2)",828805
"2075","AT3G12560","TRP3","TRF-like 9(TRFL9)",820436
"2076","AT2G20010","AT2G20010","Gls protein (DUF810)(AT2G20010)",816520
"2077","AT4G30850","HHP2","heptahelical transmembrane protein2(HHP2)",829209
"2078","AT1G01230","AT1G01230","ORMDL family protein(AT1G01230)",839331
"2079","AT1G11890","SEC22","Synaptobrevin family protein(SEC22)",837737
"2080","AT5G13500","AT5G13500","Hyp O-arabinosyltransferase-like protein(AT5G13500)",831194
"2081","AT3G09000","AT3G09000","proline-rich family protein(AT3G09000)",820052
"2082","AT1G14570","PUX7","UBX domain-containing protein(AT1G14570)",838019
"2083","AT2G33150","PED1","peroxisomal 3-ketoacyl-CoA thiolase 3(PKT3)",817876
"2084","AT5G03160","P58IPK","DnaJ P58IPK-like protein(P58IPK)",831917
"2085","AT4G21340","BHLH103","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(B70)",827884
"2086","AT5G23230","NIC2","nicotinamidase 2(NIC2)",832387
"2087","AT3G54810","GATA8","Plant-specific GATA-type zinc finger transcription factor family protein(BME3)",824646
"2088","AT3G52770","ZPR3","binding protein(ZPR3)",824443
"2089","AT5G16080","CXE17","carboxyesterase 17(CXE17)",831465
"2090","AT1G47830","AP17","SNARE-like superfamily protein(AT1G47830)",841199
"2091","AT4G26990","AT4G26990","polyadenylate-binding protein interacting protein(AT4G26990)",828807
"2092","AT2G24570","WRKY17","WRKY DNA-binding protein 17(WRKY17)",816993
"2093","AT3G20100","CYP705A19","cytochrome P450, family 705, subfamily A, polypeptide 19(CYP705A19)",821553
"2094","AT5G51570","HIR4","SPFH/Band 7/PHB domain-containing membrane-associated protein family(AT5G51570)",835231
"2095","AT4G28390","AAC3","ADP/ATP carrier 3(AAC3)",828955
"2096","AT1G33560","ADR1","Disease resistance protein (CC-NBS-LRR class) family(ADR1)",840250
"2097","AT3G05500","AT3G05500","Rubber elongation factor protein (REF)(AT3G05500)",819715
"2098","AT3G14590","NTMC2T6.2","Calcium-dependent lipid-binding (CaLB domain) family protein(NTMC2T6.2)",820685
"2099","AT5G07920","DGK1","diacylglycerol kinase1(DGK1)",830686
"2100","AT1G21525","AT1G21525","miscRNA(AT1G21525)",3766777
"2101","AT2G20630","PPC3-1.2","PP2C induced by AVRRPM1(PIA1)",816590
"2102","AT3G07390","AIR12","auxin-induced in root cultures-like protein(AIR12)",819927
"2103","AT5G57070","AT5G57070","hydroxyproline-rich glycoprotein family protein(AT5G57070)",835811
"2104","AT4G05010","AT4G05010","F-box family protein(FBS3)",825843
"2105","AT5G64430","AT5G64430","Octicosapeptide/Phox/Bem1p family protein(AT5G64430)",836564
"2106","AT1G07720","KCS3","3-ketoacyl-CoA synthase 3(KCS3)",837286
"2107","AT5G07010","SOT15","sulfotransferase 2A(ST2A)",830592
"2108","AT1G09330","ECH","golgi apparatus membrane protein-like protein ECHIDNA protein(AT1G09330)",837454
"2109","AT5G44670","AT5G44670","glycosyltransferase family protein (DUF23)(GALS2)",834496
"2110","AT2G34810","AT2G34810","FAD-binding Berberine family protein(AT2G34810)",818046
"2111","AT4G16500","CYS4","Cystatin/monellin superfamily protein(AT4G16500)",827348
"2112","AT2G41410","CML35","Calcium-binding EF-hand family protein(AT2G41410)",818739
"2113","AT4G20300","AT4G20300","Serine/Threonine-kinase, putative (DUF1639)(AT4G20300)",827777
"2114","AT5G47050","AT5G47050","SBP (S-ribonuclease binding protein) family protein(AT5G47050)",834751
"2115","AT1G60960","IRT3","iron regulated transporter 3(IRT3)",842387
"2116","AT5G09620","AT5G09620","Octicosapeptide/Phox/Bem1p family protein(AT5G09620)",830821
"2117","AT2G05440","ATGRP9","GLYCINE RICH PROTEIN 9(GRP9)",815093
"2118","AT5G15220","AT5G15220","Ribosomal protein L27 family protein(AT5G15220)",831374
"2119","AT2G44360","AT2G44360","ecotropic viral integration site protein(AT2G44360)",819043
"2120","AT5G58710","CYP20-1","rotamase CYP 7(ROC7)",835985
"2121","AT1G77770","AT1G77770","forkhead box protein, putative (DUF1644)(AT1G77770)",844114
"2122","AT4G10140","AT4G10140","transmembrane protein(AT4G10140)",826605
"2123","AT4G27960","UBC9","ubiquitin conjugating enzyme 9(UBC9)",828909
"2124","AT1G11960","AT1G11960","ERD (early-responsive to dehydration stress) family protein(AT1G11960)",837748
"2125","AT5G37780","CAM4","calmodulin 1(CAM1)",833756
"2126","AT2G21620","RD2","Adenine nucleotide alpha hydrolases-like superfamily protein(RD2)",816700
"2127","AT5G61790","CNX1","calnexin 1(CNX1)",836301
"2128","AT3G10300","CML49","Calcium-binding EF-hand family protein(AT3G10300)",820192
"2129","AT5G53588","CPuORF50",NA,NA
"2130","AT2G43080","P4H1","P4H isoform 1(AT-P4H-1)",818910
"2131","AT1G31130","AT1G31130","polyadenylate-binding protein 1-B-binding protein(AT1G31130)",839998
"2132","AT5G05340","PER52","Peroxidase superfamily protein(PRX52)",830416
"2133","AT1G56240","PP2B13","phloem protein 2-B13(PP2-B13)",842077
"2134","AT5G06320","NHL3","NDR1/HIN1-like 3(NHL3)",830520
"2135","AT3G19240","AT3G19240","Vacuolar import/degradation, Vid27-related protein(AT3G19240)",821458
"2136","AT4G35480","ATL45","RING-H2 finger A3B(RHA3B)",829700
"2137","AT4G36648","AT4G36648","ncRNA(AT4G36648)",5008185
"2138","AT2G38470","WRKY33","WRKY DNA-binding protein 33(WRKY33)",818429
"2139","AT1G18890","CPK10","calcium-dependent protein kinase 1(CDPK1)",838470
"2140","AT4G03320","TIC20-IV","translocon at the inner envelope membrane of chloroplasts 20-IV(Tic20-IV)",827972
"2141","AT1G08050","AT1G08050","Zinc finger (C3HC4-type RING finger) family protein(AT1G08050)",837321
"2142","AT1G76980","AT1G76980","patatin-like phospholipase domain protein(AT1G76980)",844034
"2143","AT2G29470","GSTU3","glutathione S-transferase tau 3(GSTU3)",817496
"2144","AT4G11480","CRK32","cysteine-rich RLK (RECEPTOR-like protein kinase) 32(CRK32)",826753
"2145","AT1G52880","NAC018","NAC (No Apical Meristem) domain transcriptional regulator superfamily protein(NAM)",841721
"2146","AT1G74650","ATY13","myb domain protein 31(MYB31)",843804
"2147","AT3G51660","AT3G51660","Tautomerase/MIF superfamily protein(AT3G51660)",824329
"2148","AT2G16430","PAP10","purple acid phosphatase 10(PAP10)",816141
"2149","AT4G08230","AT4G08230","glycine-rich protein(AT4G08230)",826373
"2150","AT2G05940","AT2G05940","Protein kinase superfamily protein(RIPK)",815147
"2151","AT3G49530","NAC062","NAC domain containing protein 62(NAC062)",824115
"2152","AT3G47550","AT3G47550","RING/FYVE/PHD zinc finger superfamily protein(AT3G47550)",823909
"2153","AT3G19260","LAG2","LAG1 homologue 2(LOH2)",821460
"2154","AT5G21990","OEP61","Tetratricopeptide repeat (TPR)-like superfamily protein(TPR7)",832259
"2155","AT4G34230","CAD5","cinnamyl alcohol dehydrogenase 5(CAD5)",829572
"2156","AT5G37740","AT5G37740","Calcium-dependent lipid-binding (CaLB domain) family protein(AT5G37740)",833752
"2157","AT3G50400","AT3G50400","GDSL-like Lipase/Acylhydrolase superfamily protein(AT3G50400)",824204
"2158","AT5G04170","CML50","Calcium-binding EF-hand family protein(AT5G04170)",830295
"2159","AT1G10410","AT1G10410","CW14 protein (DUF1336)(AT1G10410)",837581
"2160","AT1G72680","CAD1","cinnamyl-alcohol dehydrogenase(CAD1)",843600
"2161","AT4G24400","CIPK8","CBL-interacting protein kinase 8(CIPK8)",828542
"2162","AT4G24026","AT4G24026","hypothetical protein(AT4G24026)",6240360
"2163","AT4G38080","AT4G38080","hydroxyproline-rich glycoprotein family protein(AT4G38080)",829964
"2164","AT1G05300","ZIP5","zinc transporter 5 precursor(ZIP5)",837029
"2165","AT1G14360","UTR3","UDP-galactose transporter 3(UTR3)",837998
"2166","AT3G07800","AT3G07800","Thymidine kinase(TK1a)",819971
"2167","AT1G11440","AT1G11440","hypothetical protein(AT1G11440)",837686
"2168","AT2G30270","AT2G30270","LURP-one-like protein (DUF567)(AT2G30270)",817577
"2169","AT4G35860","RABB1B","GTP-binding 2(GB2)",829740
"2170","AT1G11910","APA1","aspartic proteinase A1(APA1)",837740
"2171","AT3G11430","GPAT5","glycerol-3-phosphate acyltransferase 5(GPAT5)",820316
"2172","AT2G38870","AT2G38870","Serine protease inhibitor, potato inhibitor I-type family protein(AT2G38870)",818471
"2173","AT2G39770","CYT1","Glucose-1-phosphate adenylyltransferase family protein(CYT1)",818562
"2174","AT3G05580","TOPP9","Calcineurin-like metallo-phosphoesterase superfamily protein(TOPP9)",819724
"2175","AT2G46330","AGP16","arabinogalactan protein 16(AGP16)",819241
"2176","AT2G38170","CAX1","cation exchanger 1(CAX1)",818395
"2177","AT5G08590","SRK2G","SNF1-related protein kinase 2.1(SNRK2.1)",830760
"2178","AT5G35735","AT5G35735","Auxin-responsive family protein(AT5G35735)",833550
"2179","AT3G07250","AT3G07250","RNA-binding (RRM-RBD-RNP motif) domain nuclear transport factor 2 family protein(AT3G07250)",819913
"2180","AT4G22820","SAP9","A20/AN1-like zinc finger family protein(AT4G22820)",828381
"2181","AT2G22510","AT2G22510","hydroxyproline-rich glycoprotein family protein(AT2G22510)",816784
"2182","AT5G21090","AT5G21090","Leucine-rich repeat (LRR) family protein(AT5G21090)",832233
"2183","AT4G21390","B120","S-locus lectin protein kinase family protein(B120)",827891
"2184","AT3G08970","ERDJ3A","DNAJ heat shock N-terminal domain-containing protein(ATERDJ3A)",820049
"2185","AT4G31550","WRKY11","WRKY DNA-binding protein 11(WRKY11)",829282
"2186","AT5G47200","RABD2B","RAB GTPase homolog 1A(RAB1A)",834766
"2187","AT1G01730","AT1G01730","hypothetical protein(AT1G01730)",839260
"2188","AT1G14870","PCR2","PLANT CADMIUM RESISTANCE 2(PCR2)",838052
"2189","AT1G04980","PDIL2-2","PDI-like 2-2(PDIL2-2)",839355
"2190","AT1G01470","LEA14","Late embryogenesis abundant protein(LEA14)",837071
"2191","AT5G15190","AT5G15190","hypothetical protein(AT5G15190)",831371
"2192","AT3G05630","PLDP2","phospholipase D P2(PLDP2)",819730
"2193","AT5G51640","YLS7","trichome birefringence-like protein (DUF828)(YLS7)",835238
"2194","AT1G76180","ERD14","Dehydrin family protein(ERD14)",843950
"2195","AT2G01890","PAP8","purple acid phosphatase 8(PAP8)",814720
"2196","AT2G37940","IPCS2","Inositol phosphorylceramide synthase 2(AtIPCS2)",818371
"2197","AT3G22200","POP2","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein(POP2)",821784
"2198","AT2G35700","ERF038","ERF family protein 38(ERF38)",818139
"2199","AT4G00550","DGD2","digalactosyl diacylglycerol deficient 2(DGD2)",827960
"2200","AT1G69980","AT1G69980","structural polyprotein(AT1G69980)",843335
"2201","AT5G03460","AT5G03460","transmembrane protein(AT5G03460)",831829
"2202","AT2G46990","IAA20","indole-3-acetic acid inducible 20(IAA20)",819313
"2203","AT2G01540","AT2G01540","Calcium-dependent lipid-binding (CaLB domain) family protein(AT2G01540)",814683
"2204","AT5G11210","ATGLR2.5","glutamate receptor 2.5(GLR2.5)",830991
"2205","AT5G09260","VPS20.2","vacuolar protein sorting-associated protein 20.2(VPS20.2)",830785
"2206","AT1G69460","AT1G69460","emp24/gp25L/p24 family/GOLD family protein(AT1G69460)",843278
"2207","AT3G51250","AT3G51250","Senescence/dehydration-associated protein-like protein(AT3G51250)",824288
"2208","AT1G24150","ATFH4","formin homologue 4(FH4)",839028
"2209","AT2G45010","AT2G45010","PLAC8 family protein(AT2G45010)",819109
"2210","AT3G51130","AT3G51130","transmembrane protein(AT3G51130)",824277
"2211","AT3G10640","VPS60.1","SNF7 family protein(VPS60.1)",820233
"2212","AT3G62600","ERDJ3B","DNAJ heat shock family protein(ATERDJ3B)",825434
"2213","AT5G41560","AT5G41560","DET1 complexing ubiquitin ligase(AT5G41560)",834158
"2214","AT5G04850","VPS60.2","SNF7 family protein(VPS60.2)",830364
"2215","AT5G61390","NEN2","Polynucleotidyl transferase, ribonuclease H-like superfamily protein(AT5G61390)",836260
"2216","AT2G26695","AT2G26695","Ran BP2/NZF zinc finger-like superfamily protein(AT2G26695)",2745562
"2217","AT5G01180","NPF8.2","peptide transporter 5(PTR5)",831725
"2218","AT1G05450","AT1G05450","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT1G05450)",837046
"2219","AT1G70420","AT1G70420","DNA ligase-like protein, putative (DUF1645)(AT1G70420)",843378
"2220","AT3G06420","ATG8H","Ubiquitin-like superfamily protein(ATG8H)",819816
"2221","AT3G22240","AT3G22240","cysteine-rich/transmembrane domain PCC1-like protein(AT3G22240)",821794
"2222","AT2G40370","LAC5","laccase 5(LAC5)",818630
"2223","AT5G42830","AT5G42830","HXXXD-type acyl-transferase family protein(AT5G42830)",834294
"2224","AT1G65820","AT1G65820","microsomal glutathione s-transferase(AT1G65820)",842893
"2225","AT1G70490","ARF2-A","Ras-related small GTP-binding family protein(ARFA1D)",843385
"2226","AT1G68300","AT1G68300","Adenine nucleotide alpha hydrolases-like superfamily protein(AT1G68300)",843159
"2227","AT2G31570","GPX2","glutathione peroxidase 2(GPX2)",817715
"2228","AT5G57060","AT5G57060","60S ribosomal L18a-like protein(AT5G57060)",835810
"2229","AT1G17080","AT1G17080","Ribosomal protein L18ae family(AT1G17080)",838278
"2230","AT3G13910","AT3G13910","hypothetical protein (DUF3511)(AT3G13910)",820604
"2231","AT1G25275","AT1G25275","thionin-like protein(AT1G25275)",839111
"2232","AT3G09390","MT2A","metallothionein 2A(MT2A)",820098
"2233","AT1G75440","UBC16","ubiquitin-conjugating enzyme 16(UBC16)",843880
"2234","AT4G06746","RAP2-9","related to AP2 9(RAP2.9)",826148
"2235","AT2G35930","PUB23","plant U-box 23(PUB23)",818166
"2236","AT4G39670","AT4G39670","Glycolipid transfer protein (GLTP) family protein(AT4G39670)",830121
"2237","AT1G69540","AGL94","AGAMOUS-like 94(AGL94)",843289
"2238","AT4G18910","NIP1-2","NOD26-like intrinsic protein 1;2(NIP1;2)",827626
"2239","AT3G15370","EXPA12","expansin 12(EXPA12)",820776
"2240","AT2G36380","ABCG34","pleiotropic drug resistance 6(ABCG34)",818211
"2241","AT2G40230","AT2G40230","HXXXD-type acyl-transferase family protein(AT2G40230)",818615
"2242","AT3G46650","AT3G46650","UDP-Glycosyltransferase superfamily protein(AT3G46650)",823818
"2243","AT3G54830","AT3G54830","Transmembrane amino acid transporter family protein(AT3G54830)",824648
"2244","AT4G25780","AT4G25780","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein(AT4G25780)",828683
"2245","AT2G45960","PIP1-2","plasma membrane intrinsic protein 1B(PIP1B)",819204
"2246","AT3G52460","AT3G52460","hydroxyproline-rich glycoprotein family protein(AT3G52460)",824411
"2247","AT5G15350","ENODL17","early nodulin-like protein 17(ENODL17)",831387
"2248","AT1G58440","SQE1","FAD/NAD(P)-binding oxidoreductase family protein(XF1)",842213
"2249","AT4G30440","GAE1","UDP-D-glucuronate 4-epimerase 1(GAE1)",829167
"2250","AT3G14067","AT3G14067","Subtilase family protein(AT3G14067)",820621
"2251","AT1G66180","AT1G66180","Eukaryotic aspartyl protease family protein(AT1G66180)",842933
"2252","AT1G74780","AT1G74780","Nodulin-like / Major Facilitator Superfamily protein(AT1G74780)",843817
"2253","AT2G37170","PIP2-2","plasma membrane intrinsic protein 2(PIP2B)",818293
"2254","AT4G32410","CESA1","cellulose synthase 1(CESA1)",829376
"2255","AT5G05170","CESA3","Cellulose synthase family protein(CEV1)",830399
"2256","AT2G01820","AT2G01820","Leucine-rich repeat protein kinase family protein(AT2G01820)",814713
